Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
ACOR,"Acorda Therapeutics, Inc.",6.89,331613440.08,,2006.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/acor,
ACTT,Act II Global Acquisition Corp.,9.8,367500000.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/actt,
ACTTU,Act II Global Acquisition Corp.,10.15,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/acttu,
ACTTW,Act II Global Acquisition Corp.,0.78,16965000.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/acttw,
ATVI,"Activision Blizzard, Inc",45.72,35021827192.68,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/atvi,
ADMS,"Adamas Pharmaceuticals, Inc.",6.03,166025262.33,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adms,
ADMP,Adamis Pharmaceuticals Corporation,1.27,60500398.43,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/admp,
ADAP,Adaptimmune Therapeutics plc,3.44,281195600.08,81742907.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/adap,
ADPT,Adaptive Biotechnologies Corporation,38.01,4683752982.3,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/adpt,
ADUS,Addus HomeCare Corporation,76.82,1012687178.36,,2009.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/adus,
AEY,"ADDvantage Technologies Group, Inc.",1.7,17614196.4,,,Consumer Services,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/aey,
IOTS,Adesto Technologies Corporation,8.43,250539903.48,,2015.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/iots,
ADIL,"Adial Pharmaceuticals, Inc",2.01,20549634.99,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adil,
ADILW,"Adial Pharmaceuticals, Inc",0.31,0.0,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adilw,
ADMA,ADMA Biologics Inc,3.89,230746265.34,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/adma,
ADBE,Adobe Inc.,310.08,150524851320.96,,1986.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/adbe,
ADOM,"ADOMANI, Inc.",0.2668,19439171.5284,,2017.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/adom,
ADTN,"ADTRAN, Inc.",12.13,579925013.76,,1994.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/adtn,
ADRO,"Aduro Biotech, Inc.",1.47,117662808.69,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adro,
ADES,"Advanced Emissions Solutions, Inc.",12.45,232183747.65,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ades,
AEIS,"Advanced Energy Industries, Inc.",55.75,2131644846.5,,1995.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeis,
AMD,"Advanced Micro Devices, Inc.",33.0,35692823859.0,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/amd,
ADXS,"Advaxis, Inc.",1.23,9865602.45,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adxs,
ADVM,"Adverum Biotechnologies, Inc.",13.77,878261134.05,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/advm,
DWMC,AdvisorShares Dorsey Wright Micro-Cap ETF,23.34,1167000.0,,,,,https://www.nasdaq.com/symbol/dwmc,
DWSH,AdvisorShares Dorsey Wright Short ETF,25.61,24969750.0,,,,,https://www.nasdaq.com/symbol/dwsh,
BKCH,AdvisorShares Sabretooth ETF,28.2438,2824380.0,,,,,https://www.nasdaq.com/symbol/bkch,
ACT,AdvisorShares Vice ETF,25.79,14184500.0,,,,,https://www.nasdaq.com/symbol/act,
AEGN,Aegion Corp,17.76,556643332.8,,,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/aegn,
AGLE,"Aeglea BioTherapeutics, Inc.",7.01,202226604.03,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agle,
AEHR,Aehr Test Systems,1.64,37001752.16,,1997.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/aehr,
AMTX,"Aemetis, Inc",1.02,20782945.74,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/amtx,
AERI,"Aerie Pharmaceuticals, Inc.",23.62,1084579239.08,,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/aeri,
AVAV,"AeroVironment, Inc.",53.95,1291701004.1,,2007.0,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/avav,
ARPO,"Aerpio Pharmaceuticals, Inc.",0.8297,33675866.9188,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arpo,
AEZS,AEterna Zentaris Inc.,2.54,41759530.4,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aezs,
AEMD,"Aethlon Medical, Inc.",0.3151,6019534.907000001,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/aemd,
GNMX,"Aevi Genomic Medicine, Inc.",0.1985,12856226.077,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gnmx,
AFMD,Affimed N.V.,3.15,196654833.9,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/afmd,
AFYA,Afya Limited,,0.0,,,,,https://www.nasdaq.com/symbol/afya,
AGBA,AGBA Acquisition Limited,,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/agba,
AGBAR,AGBA Acquisition Limited,0.2,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/agbar,
AGBAU,AGBA Acquisition Limited,10.05,60048750.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/agbau,
AGBAW,AGBA Acquisition Limited,,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/agbaw,
AGEN,Agenus Inc.,2.53,339674166.92,,2000.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/agen,
AGRX,"Agile Therapeutics, Inc.",1.3,56866122.3,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agrx,
AGYS,"Agilysys, Inc.",23.41,553630417.33,,,Technology,EDP Services,https://www.nasdaq.com/symbol/agys,
AGIO,"Agios Pharmaceuticals, Inc.",49.3,2894468716.9,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agio,
AGMH,AGM Group Holdings Inc.,16.85,559690526.75,,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/agmh,
AGNC,AGNC Investment Corp.,17.45,9360396449.8,,2008.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agnc,
AGNCB,AGNC Investment Corp.,25.8,8938412141.4,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agncb,
AGNCM,AGNC Investment Corp.,25.59,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agncm,
AGNCN,AGNC Investment Corp.,26.1,339300.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agncn,
AGFS,"AgroFresh Solutions, Inc.",1.61,82839705.13,,2014.0,Finance,Business Services,https://www.nasdaq.com/symbol/agfs,
AGFSW,"AgroFresh Solutions, Inc.",0.02,0.0,,2014.0,Finance,Business Services,https://www.nasdaq.com/symbol/agfsw,
ALRN,"Aileron Therapeutics, Inc.",0.5225,13957864.8825,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alrn,
AIMT,"Aimmune Therapeutics, Inc.",18.09,1130488149.15,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aimt,
AIRT,"Air T, Inc.",17.545,53230740.475,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/airt,
AIRTP,"Air T, Inc.",2.4,0.0,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/airtp,
AIRTW,"Air T, Inc.",0.07,0.0,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/airtw,
ATSG,"Air Transport Services Group, Inc",23.97,1422546703.11,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/atsg,
AIRG,"Airgain, Inc.",13.62,137037929.64,,2016.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/airg,
ANTE,AirNet Technology Inc.,1.56,14095458.0,9035550.0,,Technology,Advertising,https://www.nasdaq.com/symbol/ante,
AKAM,"Akamai Technologies, Inc.",83.5,13702091066.5,,1999.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/akam,
AKTX,Akari Therapeutics Plc,1.91,30099915.38,15759118.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aktx,
AKCA,"Akcea Therapeutics, Inc.",22.07,2047442661.79,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akca,
AKBA,"Akebia Therapeutics, Inc.",3.84,452592353.28,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akba,
KERN,Akerna Corp.,12.94,96160375.0,,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/kern,
KERNW,Akerna Corp.,1.57,0.0,,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/kernw,
AKRO,"Akero Therapeutics, Inc.",20.64,558211318.08,,2019.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akro,
AKER,Akers Biosciences Inc.,0.4527,5657712.4116,,2014.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/aker,
AKRX,"Akorn, Inc.",3.87,487040575.86,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akrx,
AKTS,"Akoustis Technologies, Inc.",5.45,163808611.7,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/akts,
ALRM,"Alarm.com Holdings, Inc.",52.39,2532156911.31,,2015.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/alrm,
ALSK,"Alaska Communications Systems Group, Inc.",1.82,97888001.12,,1999.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/alsk,
ALAC,Alberton Acquisition Corporation,10.1499,149099493.525,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/alac,
ALACR,Alberton Acquisition Corporation,0.25,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/alacr,
ALACU,Alberton Acquisition Corporation,10.45,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/alacu,
ALACW,Alberton Acquisition Corporation,0.14,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/alacw,
ALBO,"Albireo Pharma, Inc.",29.04,349621417.2,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/albo,
ABDC,Alcentra Capital Corp.,8.29,106738442.14,,,,,https://www.nasdaq.com/symbol/abdc,
ALDR,"Alder BioPharmaceuticals, Inc.",10.11,844223620.2,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aldr,
ALDX,"Aldeyra Therapeutics, Inc.",5.41,148723880.91,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aldx,
ALEC,"Alector, Inc.",18.75,1291346100.0,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/alec,
ALXN,"Alexion Pharmaceuticals, Inc.",123.26,27639478997.64,,1996.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alxn,
ALCO,"Alico, Inc.",31.2,233064967.2,,,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/alco,
ALIT,Alight Inc.,,0.0,,,,,https://www.nasdaq.com/symbol/alit,
ALGN,"Align Technology, Inc.",283.37,22670986246.04,,2001.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/algn,
ALIM,"Alimera Sciences, Inc.",0.865,61415428.175,,2010.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alim,
ALYA,Alithya Group inc.,2.95,143077663.85,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/alya,
ALJJ,"ALJ Regional Holdings, Inc.",1.62,61602824.7,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/aljj,
ALKS,Alkermes plc,24.28,3809640992.92,,1991.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alks,
ALLK,Allakos Inc.,31.77,1370042268.21,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/allk,
ABTX,"Allegiance Bancshares, Inc.",33.5,714940049.0,,2015.0,Finance,Major Banks,https://www.nasdaq.com/symbol/abtx,
ALGT,Allegiant Travel Company,147.34,2399721128.42,,2006.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/algt,
ALGR,Allegro Merger Corp.,10.09,192315400.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/algr,
ALGRR,Allegro Merger Corp.,0.23,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/algrr,
ALGRU,Allegro Merger Corp.,10.61,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/algru,
ALGRW,Allegro Merger Corp.,0.27,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/algrw,
ALNA,"Allena Pharmaceuticals, Inc.",4.73,98459982.72,,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/alna,
ARLP,"Alliance Resource Partners, L.P.",16.96,2177514599.36,,1999.0,Energy,Coal Mining,https://www.nasdaq.com/symbol/arlp,
LNT,Alliant Energy Corporation,50.85,12071505697.65,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/lnt,
AHPI,"Allied Healthcare Products, Inc.",1.6159999999999999,6485875.792,,1992.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ahpi,
AMOT,"Allied Motion Technologies, Inc.",39.78,382169682.18,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/amot,
ALLO,"Allogene Therapeutics, Inc.",28.24,3432270396.8,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/allo,
ALLT,Allot Ltd.,7.63,259701485.96,,2006.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/allt,
MDRX,"Allscripts Healthcare Solutions, Inc.",11.24,1870764525.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/mdrx,
ALNY,"Alnylam Pharmaceuticals, Inc.",75.89,8085076082.42,,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alny,
AOSL,Alpha and Omega Semiconductor Limited,9.24,224456342.88,,2010.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/aosl,
GOOG,Alphabet Inc.,1146.33,795832512448.95,,2004.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/goog,
GOOGL,Alphabet Inc.,1147.24,796464274320.6,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/googl,
SMCP,AlphaMark Actively Managed Small Cap ETF,23.46,22286976.54,,,,,https://www.nasdaq.com/symbol/smcp,
ATEC,"Alphatec Holdings, Inc.",4.64,217418428.8,,2006.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atec,
ALPN,"Alpine Immune Sciences, Inc.",4.6,85427303.8,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alpn,
AMR,"Alta Mesa Resources, Inc.",0.158,60178893.218,,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/amr,
AMRWW,"Alta Mesa Resources, Inc.",0.006,0.0,,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/amrww,
AABA,Altaba Inc.,70.36,36552819711.76,,,Technology,EDP Services,https://www.nasdaq.com/symbol/aaba,
ALTR,Altair Engineering Inc.,42.08,2996673674.24,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/altr,
ATHE,Alterity Therapeutics Limited,1.12,7664348.16,6843168.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/athe,
ALT,"Altimmune, Inc.",2.33,35737540.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alt,
ASPS,Altisource Portfolio Solutions S.A.,20.97,341364255.12,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/asps,
AIMC,Altra Industrial Motion Corp.,33.18,2139931889.76,,2006.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aimc,
ALTM,Altus Midstream Company,3.16,1026776603.8,,2017.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/altm,
AMAG,"AMAG Pharmaceuticals, Inc.",9.0,303902451.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amag,
AMAL,Amalgamated Bank,17.16,545200398.6,,2018.0,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/amal,
AMRN,Amarin Corporation plc,18.9,6191067708.0,327569720.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amrn,
AMRK,"A-Mark Precious Metals, Inc.",12.24,86064948.0,,,Basic Industries,Other Specialty Stores,https://www.nasdaq.com/symbol/amrk,
AMZN,"Amazon.com, Inc.",1977.9,973783019750.4,,1997.0,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/amzn,
AMBC,"Ambac Financial Group, Inc.",17.31,787960564.71,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ambc,
AMBCW,"Ambac Financial Group, Inc.",7.33,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ambcw,
AMBA,"Ambarella, Inc.",47.53,1556111286.8,,2012.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/amba,
AMCX,AMC Networks Inc.,54.6,3101873611.2,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/amcx,
AMCI,AMCI Acquisition Corp.,9.98,275099658.08,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/amci,
AMCIU,AMCI Acquisition Corp.,10.25,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/amciu,
AMCIW,AMCI Acquisition Corp.,0.3,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/amciw,
DOX,Amdocs Limited,63.85,8755814350.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/dox,
AMED,Amedisys Inc,127.56,4087640810.88,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/amed,
AMTB,Amerant Bancorp Inc.,17.76,767313553.92,,,Finance,Major Banks,https://www.nasdaq.com/symbol/amtb,
AMTBB,Amerant Bancorp Inc.,13.6851,591259161.9792,,,Finance,Major Banks,https://www.nasdaq.com/symbol/amtbb,
UHAL,Amerco,378.97,7430763418.36,,,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/uhal,
AMRH,"Ameri Holdings, Inc.",0.355,17862779.24,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/amrh,
AMRHW,"Ameri Holdings, Inc.",0.09,0.0,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/amrhw,
ATAX,"America First Multifamily Investors, L.P.",7.06,426608809.62,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/atax,
AMOV,"America Movil, S.A.B. de C.V.",14.91,49215621180.81,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/amov,
AAL,"American Airlines Group, Inc.",33.74,15008736780.1,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/aal,
AETI,"American Electric Technologies, Inc.",0.8829,8291591.1306,,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeti,
AFIN,"American Finance Trust, Inc.",11.5,1221426856.5,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/afin,
AFINP,"American Finance Trust, Inc.",25.515,30618000.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/afinp,
AMNB,"American National Bankshares, Inc.",36.86,411656018.56,,,Finance,Major Banks,https://www.nasdaq.com/symbol/amnb,
ANAT,American National Insurance Company,123.01,3307394472.0,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/anat,
AOBC,American Outdoor Brands Corporation,9.5,520618458.5,,,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aobc,
APEI,"American Public Education, Inc.",31.75,526610580.0,,2007.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apei,
AREC,American Resources Corporation,3.37,78575583.89,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/arec,
AMRB,American River Bankshares,13.18,77599279.72,,,Finance,Major Banks,https://www.nasdaq.com/symbol/amrb,
