Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
ABEOW,Abeona Therapeutics Inc.,0.5,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/abeow,
ABIL,Ability Inc.,0.8699,6993179.1639,,2014.0,Capital Goods,Telecommunications Equipment,https://www.nasdaq.com/symbol/abil,
ABMD,"ABIOMED, Inc.",263.97,11953404720.18,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/abmd,
AXAS,Abraxas Petroleum Corporation,0.9431,158788785.9811,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/axas,
ACIU,AC Immune SA,5.62,379700311.46,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aciu,
ACIA,"Acacia Communications, Inc.",64.99,2664032710.75,,2016.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/acia,
ACTG,Acacia Research Corporation,2.75,137676772.75,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/actg,
ACHC,"Acadia Healthcare Company, Inc.",31.34,2779896391.5,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/achc,
ACAD,ACADIA Pharmaceuticals Inc.,25.97,3743989020.31,,1985.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acad,
ACAM,Acamar Partners Acquisition Corp.,9.75,372417357.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/acam,
ACAMU,Acamar Partners Acquisition Corp.,10.0,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/acamu,
ACAMW,Acamar Partners Acquisition Corp.,0.75,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/acamw,
ACST,"Acasti Pharma, Inc.",1.96,155156998.64,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acst,
AXDX,"Accelerate Diagnostics, Inc.",18.75,1021122918.75,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/axdx,
ACCP,"Accelerated Pharma, Inc.",,0.0,,,,,https://www.nasdaq.com/symbol/accp,
XLRN,Acceleron Pharma Inc.,42.0,2212801080.0,,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/xlrn,
ARAY,Accuray Incorporated,3.92,345054456.32,,2007.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/aray,
ACRX,"AcelRx Pharmaceuticals, Inc.",2.69,212279117.3,,2011.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acrx,
ACER,Acer Therapeutics Inc.,2.92,29455099.96,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acer,
ACHV,"Achieve Life Sciences, Inc. ",1.86,14555552.76,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/achv,
ACHN,"Achillion Pharmaceuticals, Inc.",2.77,384269153.02,,2006.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/achn,
ACIW,"ACI Worldwide, Inc.",33.71,3727085101.19,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/aciw,
ACRS,"Aclaris Therapeutics, Inc.",1.98,81719169.84,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acrs,
ACMR,"ACM Research, Inc.",18.32,294806465.92,,2017.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/acmr,
ACNB,ACNB Corporation,36.98,260697240.36,,,Finance,Major Banks,https://www.nasdaq.com/symbol/acnb,
ACOR,"Acorda Therapeutics, Inc.",6.58,316693241.76,,2006.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/acor,
ACTT,Act II Global Acquisition Corp.,9.795,367312500.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/actt,
ACTTU,Act II Global Acquisition Corp.,10.17,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/acttu,
ACTTW,Act II Global Acquisition Corp.,0.8,17400000.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/acttw,
ATVI,"Activision Blizzard, Inc",45.57,34906926184.83,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/atvi,
ADMS,"Adamas Pharmaceuticals, Inc.",6.0,165199266.0,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adms,
ADMP,Adamis Pharmaceuticals Corporation,1.16,55260206.44,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/admp,
ADAP,Adaptimmune Therapeutics plc,3.65,298361610.55,81742907.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/adap,
ADPT,Adaptive Biotechnologies Corporation,39.27,4839015512.1,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/adpt,
ADUS,Addus HomeCare Corporation,77.67,1023892386.66,,2009.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/adus,
AEY,"ADDvantage Technologies Group, Inc.",1.6999,17613160.2708,,,Consumer Services,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/aey,
IOTS,Adesto Technologies Corporation,8.46,251431504.56,,2015.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/iots,
ADIL,"Adial Pharmaceuticals, Inc",1.97,20140687.03,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adil,
ADILW,"Adial Pharmaceuticals, Inc",0.31,0.0,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adilw,
ADMA,ADMA Biologics Inc,3.73,221255416.38,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/adma,
ADBE,Adobe Inc.,308.55,149782130015.1,,1986.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/adbe,
ADOM,"ADOMANI, Inc.",0.2388,17399078.5644,,2017.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/adom,
ADTN,"ADTRAN, Inc.",11.43,546458607.36,,1994.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/adtn,
ADRO,"Aduro Biotech, Inc.",1.33,106456826.91,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adro,
ADES,"Advanced Emissions Solutions, Inc.",12.63,235540621.11,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ades,
AEIS,"Advanced Energy Industries, Inc.",56.88,2174851280.16,,1995.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeis,
AMD,"Advanced Micro Devices, Inc.",32.85,35530583750.55,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/amd,
ADXS,"Advaxis, Inc.",0.92,7379149.8,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adxs,
ADVM,"Adverum Biotechnologies, Inc.",14.17,903773440.05,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/advm,
DWMC,AdvisorShares Dorsey Wright Micro-Cap ETF,23.38,1169000.0,,,,,https://www.nasdaq.com/symbol/dwmc,
DWSH,AdvisorShares Dorsey Wright Short ETF,25.6097,24969457.5,,,,,https://www.nasdaq.com/symbol/dwsh,
BKCH,AdvisorShares Sabretooth ETF,28.625,2862500.0,,,,,https://www.nasdaq.com/symbol/bkch,
ACT,AdvisorShares Vice ETF,25.29,13909500.0,,,,,https://www.nasdaq.com/symbol/act,
AEGN,Aegion Corp,18.21,570747471.3,,,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/aegn,
AGLE,"Aeglea BioTherapeutics, Inc.",6.99,201649637.97,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agle,
AEHR,Aehr Test Systems,1.47,33166204.68,,1997.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/aehr,
AMTX,"Aemetis, Inc",1.0,20375437.0,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/amtx,
AERI,"Aerie Pharmaceuticals, Inc.",22.41,1029018659.94,,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/aeri,
AVAV,"AeroVironment, Inc.",53.96,1291940429.68,,2007.0,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/avav,
ARPO,"Aerpio Pharmaceuticals, Inc.",0.7927,32174110.7708,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arpo,
AEZS,AEterna Zentaris Inc.,2.53,41595122.8,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aezs,
AEMD,"Aethlon Medical, Inc.",0.3198,6109321.686000001,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/aemd,
GNMX,"Aevi Genomic Medicine, Inc.",0.1885,12208557.257000001,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gnmx,
AFMD,Affimed N.V.,2.94,183544511.64,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/afmd,
AFYA,Afya Limited,23.56,700982070.04,,2019.0,,,https://www.nasdaq.com/symbol/afya,
AGBA,AGBA Acquisition Limited,,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/agba,
AGBAR,AGBA Acquisition Limited,0.2,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/agbar,
AGBAU,AGBA Acquisition Limited,10.02,59869500.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/agbau,
AGBAW,AGBA Acquisition Limited,,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/agbaw,
AGEN,Agenus Inc.,2.44,327590896.16,,2000.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/agen,
AGRX,"Agile Therapeutics, Inc.",1.33,58178417.43,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agrx,
AGYS,"Agilysys, Inc.",23.29,550792499.77,,,Technology,EDP Services,https://www.nasdaq.com/symbol/agys,
AGIO,"Agios Pharmaceuticals, Inc.",47.19,2770587804.27,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agio,
AGMH,AGM Group Holdings Inc.,17.73,588920655.15,,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/agmh,
AGNC,AGNC Investment Corp.,17.51,9392581194.04,,2008.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agnc,
AGNCB,AGNC Investment Corp.,25.81,8941876642.23,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agncb,
AGNCM,AGNC Investment Corp.,25.59,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agncm,
AGNCN,AGNC Investment Corp.,26.12,339560.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agncn,
AGFS,"AgroFresh Solutions, Inc.",1.65,84897834.45,,2014.0,Finance,Business Services,https://www.nasdaq.com/symbol/agfs,
AGFSW,"AgroFresh Solutions, Inc.",0.025,0.0,,2014.0,Finance,Business Services,https://www.nasdaq.com/symbol/agfsw,
ALRN,"Aileron Therapeutics, Inc.",0.5069,13541132.4573,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alrn,
AIMT,"Aimmune Therapeutics, Inc.",18.55,1159234669.25,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aimt,
AIRT,"Air T, Inc.",17.0815,51824502.3325,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/airt,
AIRTP,"Air T, Inc.",2.33,0.0,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/airtp,
AIRTW,"Air T, Inc.",0.07,0.0,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/airtw,
ATSG,"Air Transport Services Group, Inc",23.53,1396434039.39,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/atsg,
AIRG,"Airgain, Inc.",12.91,129894249.02,,2016.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/airg,
ANTE,AirNet Technology Inc.,1.51,13643680.5,9035550.0,,Technology,Advertising,https://www.nasdaq.com/symbol/ante,
AKAM,"Akamai Technologies, Inc.",82.66,13564249671.34,,1999.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/akam,
AKTX,Akari Therapeutics Plc,1.92,30257506.56,15759118.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aktx,
AKCA,"Akcea Therapeutics, Inc.",22.43,2080840004.71,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akca,
AKBA,"Akebia Therapeutics, Inc.",3.78,445520597.76,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akba,
KERN,Akerna Corp.,12.56,93336500.0,,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/kern,
KERNW,Akerna Corp.,1.49,0.0,,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/kernw,
AKRO,"Akero Therapeutics, Inc.",22.38,605269830.36,,2019.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akro,
AKER,Akers Biosciences Inc.,0.44,5498991.52,,2014.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/aker,
AKRX,"Akorn, Inc.",3.78,475714050.84,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akrx,
AKTS,"Akoustis Technologies, Inc.",5.77,173426732.02,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/akts,
ALRM,"Alarm.com Holdings, Inc.",51.51,2489624021.79,,2015.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/alrm,
ALSK,"Alaska Communications Systems Group, Inc.",1.91,102728616.56,,1999.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/alsk,
ALAC,Alberton Acquisition Corporation,10.12,148660270.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/alac,
ALACR,Alberton Acquisition Corporation,0.27,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/alacr,
ALACU,Alberton Acquisition Corporation,10.45,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/alacu,
ALACW,Alberton Acquisition Corporation,0.14,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/alacw,
ALBO,"Albireo Pharma, Inc.",28.62,344564909.1,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/albo,
ABDC,Alcentra Capital Corp.,8.33,107253464.78,,,,,https://www.nasdaq.com/symbol/abdc,
ALDR,"Alder BioPharmaceuticals, Inc.",10.3,860089346.0,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aldr,
ALDX,"Aldeyra Therapeutics, Inc.",5.28,145150109.28,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aldx,
ALEC,"Alector, Inc.",18.91,1302365586.72,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/alec,
ALXN,"Alexion Pharmaceuticals, Inc.",122.32,27428696016.48,,1996.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alxn,
ALCO,"Alico, Inc.",31.29,233737269.99,,,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/alco,
ALIT,Alight Inc.,,0.0,,,,,https://www.nasdaq.com/symbol/alit,
ALGN,"Align Technology, Inc.",274.47,21958942707.24,,2001.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/algn,
ALIM,"Alimera Sciences, Inc.",0.8675,61592929.4125,,2010.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alim,
ALYA,Alithya Group inc.,2.84,137742564.52,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/alya,
ALJJ,"ALJ Regional Holdings, Inc.",1.61,61222560.35,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/aljj,
ALKS,Alkermes plc,22.83,3582129483.87,,1991.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alks,
ALLK,Allakos Inc.,31.71,1367454841.83,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/allk,
ABTX,"Allegiance Bancshares, Inc.",33.22,708964430.68,,2015.0,Finance,Major Banks,https://www.nasdaq.com/symbol/abtx,
ALGT,Allegiant Travel Company,145.36,2367472941.68,,2006.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/algt,
ALGR,Allegro Merger Corp.,10.095,192410700.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/algr,
ALGRR,Allegro Merger Corp.,0.23,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/algrr,
ALGRU,Allegro Merger Corp.,10.6,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/algru,
ALGRW,Allegro Merger Corp.,0.28,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/algrw,
ALNA,"Allena Pharmaceuticals, Inc.",4.31,89717235.84,,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/alna,
ARLP,"Alliance Resource Partners, L.P.",17.06,2190353718.46,,1999.0,Energy,Coal Mining,https://www.nasdaq.com/symbol/arlp,
LNT,Alliant Energy Corporation,49.89,11843607065.01,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/lnt,
AHPI,"Allied Healthcare Products, Inc.",1.6,6421659.2,,1992.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ahpi,
AMOT,"Allied Motion Technologies, Inc.",38.8,372754742.8,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/amot,
ALLO,"Allogene Therapeutics, Inc.",28.12,3417685678.4,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/allo,
ALLT,Allot Ltd.,7.64,260041854.88,,2006.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/allt,
MDRX,"Allscripts Healthcare Solutions, Inc.",10.68,1777559175.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/mdrx,
ALNY,"Alnylam Pharmaceuticals, Inc.",76.39,8138344471.42,,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alny,
AOSL,Alpha and Omega Semiconductor Limited,9.43,229071787.16,,2010.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/aosl,
GOOG,Alphabet Inc.,1138.07,790098058537.05,,2004.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/goog,
GOOGL,Alphabet Inc.,1139.21,790889496486.15,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/googl,
SMCP,AlphaMark Actively Managed Small Cap ETF,23.41,22239476.59,,,,,https://www.nasdaq.com/symbol/smcp,
ATEC,"Alphatec Holdings, Inc.",4.6,215544132.0,,2006.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atec,
ALPN,"Alpine Immune Sciences, Inc.",4.56,84684457.68,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alpn,
AMR,"Alta Mesa Resources, Inc.",0.1474,56141575.0654,,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/amr,
AMRWW,"Alta Mesa Resources, Inc.",0.0054,0.0,,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/amrww,
AABA,Altaba Inc.,70.55,36651526871.3,,,Technology,EDP Services,https://www.nasdaq.com/symbol/aaba,
ALTR,Altair Engineering Inc.,42.38,3018037792.64,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/altr,
ATHE,Alterity Therapeutics Limited,1.11,7595916.48,6843168.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/athe,
ALT,"Altimmune, Inc.",2.34,35890920.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alt,
ASPS,Altisource Portfolio Solutions S.A.,20.96,341201468.16,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/asps,
AIMC,Altra Industrial Motion Corp.,33.82,2181208454.24,,2006.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aimc,
ALTM,Altus Midstream Company,3.66,1189241256.3,,2017.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/altm,
AMAG,"AMAG Pharmaceuticals, Inc.",8.8,297149063.2,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amag,
AMAL,Amalgamated Bank,17.13,544247251.05,,2018.0,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/amal,
AMRN,Amarin Corporation plc,18.07,5919184840.4,327569720.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amrn,
AMRK,"A-Mark Precious Metals, Inc.",12.1,85080545.0,,,Basic Industries,Other Specialty Stores,https://www.nasdaq.com/symbol/amrk,
AMZN,"Amazon.com, Inc.",1985.63,977588744378.88,,1997.0,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/amzn,
AMBC,"Ambac Financial Group, Inc.",17.55,798885494.55,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ambc,
AMBCW,"Ambac Financial Group, Inc.",7.7478,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ambcw,
AMBA,"Ambarella, Inc.",48.42,1585249495.2,,2012.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/amba,
AMCX,AMC Networks Inc.,52.36,2974617257.92,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/amcx,
AMCI,AMCI Acquisition Corp.,10.0,275650960.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/amci,
AMCIU,AMCI Acquisition Corp.,10.26,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/amciu,
AMCIW,AMCI Acquisition Corp.,0.3,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/amciw,
DOX,Amdocs Limited,63.15,8659822650.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/dox,
AMED,Amedisys Inc,126.21,4044380266.08,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/amed,
AMTB,Amerant Bancorp Inc.,17.72,765585370.24,,,Finance,Major Banks,https://www.nasdaq.com/symbol/amtb,
AMTBB,Amerant Bancorp Inc.,13.6138,588178674.5696,,,Finance,Major Banks,https://www.nasdaq.com/symbol/amtbb,
UHAL,Amerco,377.27,7397430178.76,,,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/uhal,
AMRH,"Ameri Holdings, Inc.",0.3449,17354570.5912,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/amrh,
AMRHW,"Ameri Holdings, Inc.",0.09,0.0,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/amrhw,
ATAX,"America First Multifamily Investors, L.P.",7.07,427213071.39,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/atax,
AMOV,"America Movil, S.A.B. de C.V.",14.65,48357401093.15,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/amov,
AAL,"American Airlines Group, Inc.",32.9,14635075283.5,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/aal,
AETI,"American Electric Technologies, Inc.",0.9168,8609956.6752,,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeti,
AFIN,"American Finance Trust, Inc.",11.41,1211867863.71,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/afin,
AFINP,"American Finance Trust, Inc.",25.53,30636000.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/afinp,
AMNB,"American National Bankshares, Inc.",35.2,392175696.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/amnb,
ANAT,American National Insurance Company,121.63,3270290136.0,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/anat,
AOBC,American Outdoor Brands Corporation,9.37,513494205.91,,,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aobc,
APEI,"American Public Education, Inc.",30.45,505048572.0,,2007.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apei,
AREC,American Resources Corporation,3.27,76243964.19,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/arec,
AMRB,American River Bankshares,13.32,78423551.28,,,Finance,Major Banks,https://www.nasdaq.com/symbol/amrb,
